YMD,T0000,T0015,T0030,T0045,T0100,T0115,T0130,T0145,T0200,T0215,T0230,T0245,T0300,T0315,T0330,T0345,T0400,T0415,T0430,T0445,T0500,T0515,T0530,T0545,T0600,T0615,T0630,T0645,T0700,T0715,T0730,T0745,T0800,T0815,T0830,T0845,T0900,T0915,T0930,T0945,T1000,T1015,T1030,T1045,T1100,T1115,T1130,T1145,T1200,T1215,T1230,T1245,T1300,T1315,T1330,T1345,T1400,T1415,T1430,T1445,T1500,T1515,T1530,T1545,T1600,T1615,T1630,T1645,T1700,T1715,T1730,T1745,T1800,T1815,T1830,T1845,T1900,T1915,T1930,T1945,T2000,T2015,T2030,T2045,T2100,T2115,T2130,T2145,T2200,T2215,T2230,T2245,T2300,T2315,T2330,T2345
20121204,5297.433914,5082.445830000001,5018.796660999999,4854.320551000001,4729.9564629999995,4551.078569,4554.156669999999,4421.606267,4323.92523,4280.387944,4207.050609,4214.731069,4156.098158,4129.793503999999,4117.866481,3998.6995559999996,4020.8825829999996,4047.4259539999994,3971.014301,3991.7561019999994,3987.4744249999994,3994.6069319999997,4060.3410190000004,4126.986809,4190.037778999999,4316.433726,4522.676192999999,4554.682895,4769.965082999999,5002.904375,5101.209218999999,5307.147105999999,5752.106669999999,6276.553175,6540.989531,6833.599828,7014.795634,7080.724885,7294.769547,7389.695493,7519.657936,7649.181842,7653.442179,7798.46329,7801.959655,7791.274038,7873.094605,7658.76583,7258.648396,6888.4128789999995,6710.9682569999995,6616.443988,6562.221957999999,6736.344621,6869.990057,7103.058067999999,7131.320279,7281.647969,7237.72375,7165.948503,7361.144901,7251.156019,7281.288971999999,7318.871719,7331.5423439999995,7435.803182,7498.589342,7621.528305999999,7754.341093999999,7901.006742999999,7980.359144999999,7918.944176999999,8065.01056,8171.748486999999,8245.094358,8059.225674,8065.169736999999,7978.347171,7999.395394999999,7921.557647999999,7900.923323,7772.434794999999,7690.487837,7697.944227,7626.222524,7627.950773,7522.174795,7407.286637,7389.855543,7008.395477,6886.043363,6685.91403,6387.188174,6104.197755,5831.513585999999,5520.222253
20121205,5245.7349509999995,5079.825180999999,4957.19458,4835.986677999999,4677.55134,4523.900139,4453.864005,4360.248141,4261.811570999999,4197.371948999999,4144.05134,4076.2943179999993,4045.3315299999995,3991.4202880000003,3964.4572949999997,3959.720009,3946.905436,3921.41597,3893.830625,3910.9372539999995,3932.2502879999997,3934.2703130000004,3957.707162,4018.1601809999993,4076.9825329999994,4189.593034,4320.120986999999,4447.655132,4723.270641,4966.2205269999995,5052.367294,5265.232532999999,5633.827294999999,6185.781448,6477.911595,6709.976529,6894.187483,7107.356331999999,7212.519851999999,7376.878009999999,7608.402557,7602.159540000001,7640.075288,7836.4051309999995,7915.043321999999,8023.257007,7995.016233,7736.513076,7221.083108999999,6964.785247,6860.872154,6769.662278,6630.869828,6666.15125,7002.077188,7295.74333,7244.641111,7333.515033,7226.544596999999,7301.836093999999,7255.026028,7304.049828,7369.627163,7388.578635,7444.038191000001,7498.459070999999,7554.250658,7706.4686839999995,7755.570180999999,7854.96773,7806.7779359999995,7941.78176,8202.375461,8195.016168,8244.255017,8242.662665,8166.973370999998,8126.173618999999,8111.073338,7989.4254439999995,8013.021858,7864.166628,7836.494177,7777.887747,7786.477096999999,7757.800502,7633.856035999999,7515.214366,7420.855288,7161.466036,6882.01699,6765.69847,6542.202031,6252.156899,5906.750180999999,5570.550023999999
20121206,5325.297746,5252.661332999999,5108.812952,4892.608585,4759.419243,4632.643832,4508.321842,4581.866078,4417.076464000001,4357.26898,4315.4201729999995,4249.206324,4199.867953,4089.070576,4116.587729999999,4066.513323,4121.262451,4143.987805,4073.8300329999993,4100.86597,4061.267369,4163.779976,4157.721259,4208.7301640000005,4314.366365,4420.660905,4594.523996,4704.194136,4803.369943,5120.729984,5192.929217999999,5445.0240699999995,5820.239761,6284.654712,6617.997442999999,6876.516217,6974.142836999999,7198.021941,7290.634243,7442.11245,7397.49245,7653.7576229999995,7641.552113,7691.144721,7826.572434999999,7796.520962,7714.985575,7618.019622,7103.014029999999,6825.772122,6720.741686,6666.195288,6550.70088,6663.036677,6921.998740999999,7161.032155,6980.49333,7185.172254,7091.309137,7147.406273999999,7106.642509,7044.41051,7115.959844,7208.345748,7370.83491,7444.162254,7458.384976,7644.604606,7575.947811999999,7823.308190999999,7890.798074999999,8009.084046,8092.726660999999,8138.109178000001,7968.288174,8026.987336,8081.080065,7953.003981,7978.529046,7917.383059000001,7842.88444,7731.437648,7745.064984,7742.685477,7616.48741,7695.194762,7473.510477,7368.284877,7154.762269,7060.604950999999,6871.00167,6680.207714,6495.214357999999,6044.5759290000005,5856.332491,5505.325575
20121207,5299.17972,5098.119769,4969.364976,4875.179819,4868.572664,4668.389399,4502.418034,4446.438364,4494.955436,4376.836596,4318.518741,4172.358462,4145.836916,4118.663142,4172.05718,4116.414391,4039.5319,4010.698553,4133.016135,4036.717154,4148.23398,4071.3936839999997,4085.470518,4175.205024,4268.267697,4399.909694999999,4617.292418,4698.115534,4769.420427999999,5146.900584,5189.50958,5444.101891,5720.814276,6109.921628,6418.151932,6752.180938,7009.220558999999,7124.068462,7290.384177,7245.799194,7399.638962999999,7498.413578,7614.902235999999,7619.74079,7770.88037,7820.149095,7610.502122,7552.229663,6983.7064550000005,6694.7790540000005,6710.190608,6533.525575,6408.196628,6706.335246,6752.215082,7057.546249999999,7111.281825,7163.943125,7215.871298999999,7057.572730999999,7179.949095,7161.703783,7185.390601,7227.519834999999,7244.27028,7281.538068,7440.924976,7452.123141,7512.339868,7529.752046999999,7491.490979,7566.55375,7922.427253,7888.132418,7992.520132000001,7940.191348,7892.115723,7916.373288999999,7865.273980000001,7772.594456999999,7689.662755,7619.542813,7596.944432,7507.255904,7483.841365,7493.927328,7322.407854,7329.899358,7148.647582999999,7036.654778,6904.781629,6693.356743,6505.422055999999,6149.690172999999,5924.227738,5626.723306
20121208,5482.849317,5272.833355999999,5117.137006999999,4951.567319,4798.083734,4755.175493,4622.584835,4563.042549,4416.054375,4320.425082,4170.768438,4267.284893,4091.1086429999996,4066.881826,4063.087573999999,3933.734194,3989.906118,3949.7998190000003,4036.8193920000003,3974.087746,4075.3451729999997,4042.573141,4036.315477,4169.962853,4092.533767,4241.175888000001,4309.880115,4294.873535999999,4476.237928,4643.022540999999,4873.644794,5011.050338,5237.850403,5814.462344,6044.329161,6208.185247,6397.851481,6616.8489629999995,6676.706596,6904.311373,7047.090814,7217.93963,7264.715649,7192.164110999999,7323.740246,7365.912451,7328.349589,7286.232771,6737.7393839999995,6433.1693749999995,6329.567360999999,6288.467490999999,6195.271637,6406.510962,6502.540477,6605.010985999999,6692.15792,6675.974828,6718.444144,6769.298043,6664.692467,6580.740616,6762.8012739999995,6779.464128,6753.258996,6856.587179,6821.818208,6899.640823,7046.697188,7129.139622,7028.422581999999,7349.329137,7399.558356,7464.971858,7636.603561,7528.972361,7592.449645999999,7419.593997,7321.355016,7379.205913,7340.693906,7255.862944,7255.974203,7155.676785,7054.455345,7101.250763999999,7044.53176,6780.352163,6880.111037000001,6637.944038,6505.250171999999,6385.071052,6218.4497870000005,5998.457861,5729.9193749999995,5489.016965
20121209,5157.298207999999,5072.105921,5066.398635,4883.442376,4671.856857999999,4522.510905,4348.282221,4428.332829,4289.070608,4101.7962,4064.2825170000006,3951.1363819999997,4067.565288,4054.549828,3988.980641,3881.6852550000003,3847.454828,3859.5178450000003,3847.730987,3829.009987,3896.7700160000004,3795.008577,3754.576164,3951.4651150000004,3871.593569,3998.8719249999995,4032.727253,4066.4725829999998,4171.6531749999995,4309.834622,4513.051562,4643.178323,4846.832442,5289.644523,5482.791990000001,5638.362821,5766.468198999999,5981.11009,6053.3759629999995,6093.653273,6250.24241,6465.651570999999,6437.235033,6575.182516,6658.437712999999,6735.692878,6736.1769079999995,6610.564721,6267.104695999999,6047.8648109999995,5930.545542,5783.866604,5685.755953999999,5861.603956,5935.369933999999,6005.548561,6186.008331,6027.980781,6108.727073,6020.445239,6050.368478,6019.595616,6053.890354,6068.262747,6206.285986999999,6159.768182,6349.228872999999,6368.739162,6421.077549,6739.194383999999,6678.332122,6973.166628999999,7056.955131999999,7100.693692999999,7244.2773609999995,7111.56458,7142.405148,7071.252738,6851.005896,6920.400181,6896.464655,6862.108807,6914.008075,6849.9094079999995,6891.032072999999,6799.071610999999,6726.993142,6558.116529999999,6426.046858999999,6344.268972,6267.088108999999,6069.009647,5755.629128,5499.444465,5326.398405,5097.889587999999
20121210,4847.717179,4794.032335,4605.737681,4541.838930999999,4352.1281739999995,4201.080938,4224.534762,4039.9756749999997,4049.6373599999997,3927.3756500000004,3856.734721,3857.7369249999997,3720.4613609999997,3683.007915,3803.003705,3734.1874430000003,3754.545415,3683.88431,3692.920054,3719.142743,3692.609363,3814.384133,3696.487229,3764.916558,3865.851266,4014.8968099999993,4257.2860359999995,4350.104366,4569.284984,4709.21602,4865.060197,5083.365584,5506.854392,6074.061407,6335.509096,6715.5014550000005,6951.003002,7061.0335939999995,7190.722788,7348.423545,7460.071127,7612.700723999999,7609.795962,7654.992821,7818.354982999999,7870.868552,7672.767295,7627.6855749999995,7034.70954,6774.619753999999,6718.08796,6550.129162,6563.898215,6619.065509999999,6740.823692999999,7148.861274,7044.071398,7149.9022780000005,7237.112262,7144.304408,7184.100016,7225.218413,7184.725181,7290.534721,7421.214285,7388.68097,7522.660279999999,7533.545814,7595.911381999999,7682.777986,7797.838125,7785.662491,7976.390098999999,7996.792303,8023.5004770000005,8075.098074999998,8040.236760000001,7952.168519999999,7851.947829,7761.8771209999995,7741.7097539999995,7662.027746,7621.971111,7536.109621,7466.614358999999,7455.951051999999,7387.237804,7222.462837,7069.373363,6815.779861,6808.635131999999,6550.2377050000005,6248.36449,5952.326407,5691.783922,5571.663971999999
20121211,5243.032434,5127.028872999999,4829.371956999999,4771.627081,4649.415131999999,4637.92199,4519.940986999999,4396.434573,4351.702829,4244.336924,4298.962377,4132.4818589999995,4120.436884,4012.4609459999992,4049.9390299999995,4078.398733,4019.783767,3987.6037260000003,3927.8895559999996,4065.9198770000003,3955.292056,3933.6716289999995,3968.720542,4140.6553699999995,4166.119713,4304.645509999999,4479.884448999999,4513.023626,4624.798084,5011.791127,5152.7608390000005,5362.331569999999,5787.3085519999995,6273.98704,6520.113191,6820.435764,7014.037385,7229.068149,7315.202499999999,7532.695608999999,7579.733528,7577.561019,7754.67458,7787.657878,7796.078544999999,7824.568026999999,7758.140099,7631.177186999999,7190.871974,6794.609514,6799.362417,6631.766496,6498.58278,6646.047903000001,6822.900049,7136.210049,7078.012377,7127.261217,7185.064778,7174.355493,7084.582186999999,7163.197582999999,7167.458404999999,7194.850526,7303.482959999999,7391.539366,7466.739877,7598.6462,7693.366118,7849.556973,7882.938553000001,7928.926446999999,7995.504046,8127.544325999999,8061.5928619999995,8058.898880999999,8012.910986999999,8052.897005999999,7853.940888,7889.756004000001,7957.448617999999,7797.225278999999,7800.110641,7694.916759999999,7590.501595,7491.987328,7423.5431579999995,7326.2220879999995,7268.220453,7035.8789719999995,6839.215255,6636.6487,6260.873125,6086.373035,5780.997343999999,5547.419695
20121212,5235.513479,5112.463256,4947.3779859999995,4715.688733,4595.206002999999,4552.592254,4519.417186999999,4313.317698,4267.9834869999995,4247.207154,4182.719129,4129.619292,4161.873635,4101.278996,4118.015764,4061.3711590000003,3999.5691609999994,4055.660575,4001.25764,3935.94366,4042.3405350000003,4043.4143249999997,4044.176842,4129.950838,4184.051036,4371.6872539999995,4483.358988999999,4754.020707999999,4881.1565709999995,5063.36593,5098.012680999999,5375.657235999999,5804.613157999999,6284.809621,6459.753486,6790.458981,7034.518741,7187.801439,7274.289161,7270.009424,7354.053134,7561.505287999999,7590.8582639999995,7692.436373,7719.9662339999995,7797.013043,7723.286932,7487.905567999999,7044.580066,6684.269104,6707.874054,6613.745642,6433.342714,6548.102056,6653.930608,6968.554861,7001.026193,7133.694063,7227.536421999999,7190.569819,7218.1934790000005,7168.551595,7215.489506999999,7220.209721,7341.624621,7321.137154,7439.72722,7571.590862999999,7527.198134,7636.426439,7723.922476,7845.3273850000005,8006.32847,8145.124605999999,8166.356645,8011.210674,8056.4321709999995,8050.719162,7968.878321999999,7947.753370999999,7974.0958550000005,7781.6233139999995,7761.299292,7802.460757,7657.767894,7491.329474,7544.090781,7420.009351000001,7195.315156,7124.726316,6827.157476,6634.280057,6392.880230999999,6225.448240000001,5879.071037000001,5587.516488
20121213,5325.839976,5110.055716,5061.3241769999995,4883.6356,4786.322483999999,4701.357953,4497.039384,4394.9445559999995,4339.057811999999,4274.238337999999,4206.449111999999,4097.629177,4139.249161,4158.424606,4139.9112829999995,4078.1524499999996,4014.276398,3996.596111,3978.319662,4015.8630269999994,4058.599384,4001.0838160000003,4054.9538329999996,4033.5627140000006,4166.937714000001,4330.170575,4472.187402,4698.424285,4747.699218,4929.270122999999,5194.439605,5326.443413,5625.578997,6220.8213399999995,6653.7231249999995,6845.951226,6926.720313,7179.334309,7281.545246,7325.067787999999,7545.826110999999,7658.288396,7658.564942999999,7651.268215,7650.048148999999,7748.0337660000005,7760.351505,7486.950311999999,7061.410148,6656.95662,6540.687860999999,6607.514071,6435.636084999999,6568.338972,6723.224982999999,6997.2764640000005,7107.291439,7178.959209999999,7125.596406,7085.975592,7080.338922,7096.9137,7223.123116,7271.625444,7197.240024,7314.780453,7517.789425,7582.2176979999995,7516.300378,7627.987244999999,7719.631875,7875.232582,7916.786315,8074.096744,8016.067269999999,8130.065065000001,8056.846166999999,7980.324127999999,7826.333815,7884.428666999999,7886.447236999999,7683.289564,7864.805082,7702.809843999999,7574.529769,7646.894679,7425.261997999999,7267.210198,7179.303948,7014.713766,6811.93546,6656.031628,6392.438396,6156.985543,5890.787376,5508.123734
20121214,5308.0688,5100.705789000001,4932.781134999999,4878.741561999999,4686.509096,4494.375763999999,4539.99176,4385.503643,4302.790288,4238.6149909999995,4134.6634859999995,4088.837581999999,4110.752598,4169.989819,4088.2004859999997,4061.5568169999997,3995.0350899999994,3947.2905259999998,3906.0077140000003,3927.930296,4012.2611260000003,4031.124425,4004.5077219999994,4107.291735,4199.4005099999995,4355.094531,4386.360444,4574.62852,4647.451464000001,4933.321037000001,5164.95597,5337.920065,5792.594276,6243.73759,6449.165839,6962.445994999999,7041.6350489999995,7214.721752,7401.645214,7468.3990619999995,7625.948692999999,7627.52213,7660.666448,7907.836513,7833.826677,7787.188494999999,7807.179613,7673.961365,7090.506365,6767.584441,6768.546875,6676.549359,6486.184531,6769.194834999999,6923.6208719999995,7227.633519,7242.957869999999,7249.633701,7358.775288,7281.451932,7214.8392189999995,7297.82495,7353.171792,7497.8822119999995,7431.263873,7511.465995,7588.0059790000005,7679.627911,7738.032969,7803.412812,7690.6161680000005,7824.738553,7976.092696999999,8100.321858000001,8209.128504,8159.331711000001,7986.402730000001,8116.737943999999,7956.264538999999,7904.974818999999,7794.8310280000005,7779.826389,7774.826233,7634.870558999999,7664.917860999999,7509.010634,7408.517179,7369.601167,7188.911604,6960.400847,6897.765230999999,6669.336924,6481.8006159999995,6300.483948,6046.608758,5710.332262
20121215,5556.037854,5320.284301000001,5129.95352,5088.379514,4860.658240000001,4773.288594,4629.25116,4469.984144,4412.524836,4425.201669,4384.001307,4284.756727,4131.223478,4202.818208,4102.131529,4015.7455599999994,4152.263166,4047.542936,4043.06852,4015.056957,4012.002039,3964.679425,4061.280172999999,4192.725164,4176.30093,4245.911233999999,4399.157557,4362.608733,4510.514721,4719.356012,4895.4650409999995,5028.34699,5381.784144,5849.953092,6280.464991,6509.21495,6637.112845,6916.873552,7006.347516,7109.451628999999,7291.288313999999,7444.388264,7521.047073,7525.448544999999,7587.587812,7561.373174,7565.414679,7535.281628999999,7015.749144,6727.647698,6555.868264,6472.9554769999995,6580.5208139999995,6587.807648,6714.413988,7068.948988,7006.8343589999995,7038.215410999999,7097.158528,7011.0042920000005,6955.247721999999,6994.819745,7085.6459859999995,7110.244506999999,7098.825764,7152.332031,7161.1354599999995,7260.197582999999,7445.924162,7535.214408,7451.166818,7476.0188,7679.754787,7725.445764,7698.989111,7718.991480999999,7653.5383059999995,7664.328101,7519.149753,7405.928733999999,7466.131299,7349.286554,7324.846627999999,7266.342532999999,7196.311637,7116.55426,7121.99208,6995.413191000001,6863.734236,6683.643939,6550.444605999999,6343.14028,6248.453535999999,6053.197483,5790.585115,5588.057845
20121216,5269.646323999999,5095.710871,4974.614325,4816.76574,4710.355576,4561.901538,4390.989284,4307.616134999999,4252.849547,4164.220938,4177.318848,3998.9387580000002,4071.428701,3985.826201,3982.0248680000004,3921.3695069999994,3834.2540010000002,3883.772986,3873.069424,3892.988956,3861.0850739999996,3903.9682890000004,3920.4653699999994,3964.4322690000004,3961.718791,4058.1087580000003,4009.555214,4093.943759,4150.952599,4335.005831,4509.170107,4631.650164000001,4830.489203,5165.707138000001,5494.732301999999,5644.5480259999995,5843.048438,6061.453347,6147.3026150000005,6236.2858559999995,6385.596792,6632.636974,6598.871273999999,6724.065682,6772.335985999999,6830.352656,6962.48528,6916.6849839999995,6537.426332999999,6186.701299,6080.377368,6085.99134,6019.360682,6096.567540999999,6215.931084999999,6269.625823,6245.469622,6311.8047209999995,6269.643865,6298.474787,6154.710698999999,6233.410485,6277.401925,6381.978206999999,6458.016604,6416.565691,6497.156686,6602.1624839999995,6683.172712999999,6813.794465,6916.85454,6973.610986,7202.4968420000005,7395.26824,7390.070592,7380.347894,7280.327023,7164.5025239999995,7172.7062989999995,7072.702499999999,7096.728915,6952.887615000001,6964.043584999999,6979.883296999999,6898.415615999999,6867.260477,6719.1763,6633.803980999999,6493.573214999999,6340.344934,6143.833216,5913.849902,5785.7497619999995,5478.963108999999,5339.461201,5057.692787999999
20121217,4838.1786839999995,4738.005814,4519.957573999999,4470.242746,4267.440675,4184.0965289999995,4084.750099,4052.416604,4001.268989,3870.483889,3942.101414,3829.9579679999997,3841.747348,3829.036953,3676.5191,3648.91581,3634.787566,3654.122673,3636.4244409999997,3658.883433,3688.9534329999997,3737.8126239999997,3796.8597250000003,3847.336973,3858.943799,4034.735444,4149.167993,4310.852443,4498.546958,4725.386308,4909.307911,5061.452023,5477.257073,6136.331332999999,6481.454326,6775.131332,7019.478988,7239.88491,7336.835246,7535.282599,7589.755082999999,7765.561957,7757.471866,7817.674819,7862.902039,7906.711119,7946.076629,7737.686776,7301.031381999999,6900.497235999999,6756.708898,6765.232384999999,6681.707721999999,6858.513405,6942.194917,7169.009144,7237.746448,7305.839769,7283.720568,7375.691118,7376.824951,7346.586365,7411.087097,7496.082377,7544.885017,7693.054456999999,7627.595558999999,7752.007953,7838.313800000001,8000.081184999999,8020.382994,7933.753651999999,8148.904211000001,8192.747435,8185.851413999999,8152.239556,8045.962087999999,8091.927187000001,7961.800329,7830.978175,7932.316693999999,7732.391061,7697.455444,7710.558494999999,7589.267755,7579.238149,7465.553955,7267.654457999999,7038.632705,6789.770863,6688.591520999999,6482.254285,6245.040979,5963.052860999999,5649.637712999999,5485.764069999999
20121218,5237.922861999999,5084.178832,4936.80324,4706.027048,4546.025839,4538.5216279999995,4421.323997,4309.849754,4263.141052999999,4199.54213,4261.123841,4116.892213,4097.966349,4034.979787,3984.4431749999994,4040.0681159999995,3975.802221,3972.914046,3916.7388239999996,3940.4142930000003,4020.6098190000002,3986.0075909999996,4045.2628540000005,4120.87028,4085.5894400000006,4341.757031,4446.635856,4521.715214,4689.570707,4830.885642,5031.29579,5280.886587,5653.332442999999,6214.088667,6483.119137,6749.462319,6902.401637,7124.348889,7253.7353459999995,7363.726653,7489.993396,7517.365049999999,7674.021505,7859.870789,7914.13676,7934.118372,7847.902056000001,7724.757063999999,7152.185657999999,6720.146299999999,6684.124186,6521.430839000001,6539.871703,6628.290016,6787.773536,7054.9838979999995,7017.335288,7079.2476719999995,7088.645904999999,7107.716299,7054.881078,7177.467253,7237.731316,7274.3881010000005,7370.340985999999,7364.123092,7481.236817999999,7474.7249170000005,7492.505017,7617.196965,7607.214209999999,7630.323683999999,7820.914425,8022.173323,8079.762417,8111.196431,8086.884836000001,8014.557367999999,8004.915083000001,7802.871455,7910.9047199999995,7789.306102,7726.495304,7767.856686,7585.212476000001,7642.534917,7533.3956579999995,7281.179555999999,7188.570648999999,6926.316793,6831.210427,6626.756349,6235.288404999999,6067.274316999999,5712.9694979999995,5490.4378209999995
20121219,5190.539235,5005.403773999999,4924.130674999999,4770.2966289999995,4674.718552,4559.445789,4472.461233,4404.7980099999995,4322.6624839999995,4262.77255,4176.4615619999995,4096.281168,4112.5575739999995,4092.64134,3998.7061519999997,4028.6387999999997,3951.964762,3955.317664,4030.254917,4008.166077,4061.6638080000002,4071.138865,4031.221522,4073.6496129999996,4248.404425,4274.593552,4509.548503999999,4659.330180999999,4717.09727,4999.766037,5168.071513,5409.138726,5806.614753,6302.640936999999,6485.1704930000005,6789.540682,7057.005378,7117.380797,7309.7869900000005,7333.398536,7463.142631999999,7598.745625,7773.06384,7851.728997,7819.646538,7801.343996,7774.875412,7646.426266,7118.743356,6874.933371,6730.713092,6515.916389,6637.154943,6740.9274829999995,6778.957788,7148.668438000001,7140.673503999999,7256.152779999999,7226.238174,7284.690568,7214.627953,7167.54134,7203.340354,7382.2864389999995,7538.212968999999,7584.01472,7686.353502999999,7745.523988,7775.66926,7975.883370999999,7968.071185,8098.108996999999,8174.275822,8125.361826,8221.805821999998,8134.992665,8089.037071999999,8175.126415000001,8068.569489999999,8016.279506,7961.364605000001,7888.741480999999,7843.816513,7752.144432,7811.375542,7789.224137,7625.461365,7459.574293,7214.063413,7070.84301,6855.427253,6776.398733999999,6518.409095,6089.591398,5916.405658,5620.991381999999
20121220,5315.040675,5072.786958,4977.454194,4870.004384,4856.869614,4679.026225,4514.8319,4399.0575499999995,4289.718956,4303.746126,4208.799325,4260.337656,4132.303767,4114.4658549999995,4065.4741620000004,3974.6769240000003,3946.3404109999997,4039.9965299999994,4024.4367599999996,4042.2159869999996,4016.7079940000003,4068.0034369999994,4024.857352,4257.097953,4254.436176,4391.567598,4573.2673190000005,4555.622630999999,4712.168215,5174.212195,5323.839835999999,5433.405798,5835.2884380000005,6222.307089,6585.944375,6867.891365,7049.955806,7286.398058999999,7357.141226,7441.046226,7577.251201,7684.678701,7796.968035,7754.679236,7825.941644,7807.387484,7890.162434000001,7669.9634129999995,7200.544038,6837.538125,6808.736497,6604.831439,6621.904990999999,6778.273356,6890.216497,7153.829129,7112.022517,7184.708108999999,7322.7588,7376.436563,7361.2988399999995,7330.883035,7271.831472,7374.408002,7538.623182,7572.727509,7693.105576,7749.410099,7769.205083,7931.83829,7878.550855,8033.406019999999,8074.058913999999,8098.158272999999,8258.517994,8190.8036520000005,8151.304572999999,8076.003666999999,7994.289605999999,7969.8682069999995,7967.574836000001,7995.588339,7887.035542,7713.579753999999,7772.423446,7692.357221,7602.9997539999995,7362.36972,7306.701226,7171.099203,6930.841455,6761.255773,6491.800346,6206.974202,6000.818356,5744.885214
20121221,5512.263306,5308.074038,5065.833125,4909.315962,4848.165222,4795.921119,4665.1056579999995,4504.230576,4344.530648999999,4434.752482999999,4372.438519,4344.883438,4238.040459999999,4087.571538,4117.242286,4161.080271999999,4023.6533880000006,4110.671603000001,4012.1867270000002,4121.2018259999995,4102.279259999999,4169.999325,4156.9043249999995,4176.300542,4201.78574,4385.890576,4565.247747,4686.1813329999995,4840.066595,5094.539983999999,5241.256267,5380.9898109999995,5865.760115,6320.914573,6654.882566,6910.869252,7071.866554,7301.7968089999995,7311.988404999999,7511.6531079999995,7637.509153,7625.592509,7716.4670559999995,7760.236851000001,7748.106709999999,7858.133519,7785.640181,7601.727599,7100.386785,6777.173667,6696.874351,6558.7644900000005,6582.619991,6636.6429769999995,6823.407747,7101.910945999999,7058.264729,7140.467087999999,7116.0025239999995,7213.9345969999995,7250.321430999999,7264.536587,7182.240526,7318.808281,7341.362235999999,7279.537442999999,7518.4037260000005,7566.209884999999,7611.118363,7688.541628999999,7636.09208,7681.099982999999,7861.088915,7848.522565,7759.495674,7672.786792,7699.903627,7627.590321,7585.436060999999,7524.481455,7413.224589,7412.077467,7426.0378040000005,7363.424497999999,7375.914605999999,7253.973578,7251.371941,7205.477846,7064.711349,7013.756957999999,6781.226521,6614.882385,6431.002006999999,6090.626291,5946.833685,5552.882541
20121222,5352.260642,5255.394695999999,5069.338511,4918.970469,4711.577582,4522.658248,4510.2230420000005,4507.602393,4303.907631,4345.842573999999,4200.881118,4117.749983999999,4177.516825,4139.267591,4052.1765289999994,4073.889688,3959.7158379999996,3992.5948609999996,3970.3829279999995,4018.1166279999998,3926.443092,4012.522056,4057.1558300000006,4050.89157,4142.276628,4251.627055999999,4257.057213,4376.439284,4404.295065,4721.016167,4913.795615999999,5065.862516,5500.728454,5965.322467,6312.712738,6541.398773999999,6688.956628999999,6988.878495,6946.899514,7173.56116,7168.636372999999,7415.174095,7450.526035999999,7424.620246,7570.912154,7614.012746,7554.388494999999,7489.306151,6891.360806,6648.775543,6475.283865,6417.476521,6473.136382,6552.553773999999,6763.739943,7043.816094,6917.603865,6982.690477,6928.27338,6872.257334999999,6979.613734,6878.441957999999,7044.256571,7008.494514,7055.823627,7217.615165,7270.765345,7289.035198,7391.519384,7544.77046,7513.738996,7730.8939629999995,7949.442335,8056.871678,8095.539079,7947.552484,8056.623552,8013.123223,8000.9082069999995,7800.804967,7743.906028,7726.403832999999,7721.8002129999995,7745.142196,7614.503372,7510.067837,7447.581019,7328.2643259999995,7124.6742269999995,7000.654877,6872.725748,6684.0138,6506.72787,6235.076266,5955.3013,5681.4771869999995
20121223,5404.200650000001,5250.511522,5120.96259,4944.319285,4824.012319,4703.836497,4544.530099,4449.770896,4381.33662,4360.525172999999,4316.684276999999,4208.763338,4130.094786,4010.275633,4135.252179,4051.3116769999997,3988.9138080000002,3958.8078209999994,3921.5220879999993,3908.7420469999997,3944.6173029999995,3862.835148,3991.309029,3993.2717269999994,4122.342837,4153.272451,4148.805213,4237.215862999999,4288.717237,4447.609251000001,4678.409984,4836.277969,5055.903429,5540.624457,5789.184532,5981.8929769999995,6190.353931,6384.295246,6504.435469,6583.296759999999,6702.406455,6721.5904359999995,6896.673981,7016.22134,6961.83829,7187.475616,7093.876727,6996.021866,6624.144721,6334.9161349999995,6287.459564,6261.798602,6119.9332890000005,6185.73838,6254.017747,6440.153569,6366.4956489999995,6448.891135,6398.677532999999,6507.654802,6351.635346,6407.830938,6451.1513319999995,6516.021925,6471.762377,6492.998683999999,6733.373996,6812.145270999999,6812.791776,7140.875360999999,7055.332516,7275.931662,7642.080180999999,7843.467894999999,7838.741085,7730.008741,7710.387484,7622.117969,7624.187755,7580.282451,7497.726333,7497.465403,7516.644243,7431.03796,7351.200946,7352.702894,7392.696381999999,7203.543569,6968.491908,6919.538142,6622.554308999999,6374.223832999999,6148.282509,6000.683429,5815.460279999999,5420.020477
